,Daily Returns,Total Returns,Funds,Margin,Portfolio Value,AAPL Position,AAPL Order,AAPL Filled Order,AAPL Trade Price,AAPL Cost to Trade,AAPL PnL,NFLX Position,NFLX Order,NFLX Filled Order,NFLX Trade Price,NFLX Cost to Trade,NFLX PnL,GOOG Position,GOOG Order,GOOG Filled Order,GOOG Trade Price,GOOG Cost to Trade,GOOG PnL,IBM Position,IBM Order,IBM Filled Order,IBM Trade Price,IBM Cost to Trade,IBM PnL,AMZN Position,AMZN Order,AMZN Filled Order,AMZN Trade Price,AMZN Cost to Trade,AMZN PnL
2015-05-12,0.3108540431250039,13.424691407254999,575048.1866345501,558184.111098,1134246.91407255,-366,15,15,125.599998,2.947500750000046,172.5514312499985,-1077,12,12,83.81,2.8019999999999756,972.1380000000062,-37,11,11,531.6,4.718999999999459,286.8010000000038,-327,-4,-4,170.55,0.8260000000000446,183.28399999999775,-805,16,16,431.08,7.704000000000269,1493.7660000000333
2015-05-11,-0.06294138570000181,13.113837364129992,557641.4444033001,576264.05,1131138.3736413,-381,0,0,127.389999,0.0,495.30114300000145,-1089,-50,-50,82.32,7.974999999999994,-2381.384999999998,-48,12,12,538.37,4.2900000000006004,114.8699999999988,-323,-23,-23,172.65,3.5534999999997754,499.636500000001,-821,-31,-31,432.51,10.896500000000662,642.1634999999786
2015-05-08,-0.8969442333750003,13.176778749829996,578716.5386413,560627.031143,1131767.7874983002,-381,27,27,126.68,5.481006749999833,-942.9813337499988,-1039,11,11,81.04,1.8315000000000539,-1397.2815000000037,-60,24,24,536.65,16.452000000000588,-610.4519999999978,-300,0,0,172.94,0.0,-506.9999999999993,-790,31,31,430.75,11.857500000000845,-5511.727500000003
2015-05-07,-0.7912699524749983,14.073722983204998,566669.1530960501,582237.860816,1140737.2298320502,-408,-5,-5,124.769997,1.3474997500000114,-104.54752475,-1050,-87,-87,80.11,16.051500000000487,-716.9415000000022,-84,25,25,523.99,16.625000000001364,-555.1950000000024,-300,-27,-27,169.63,9.706500000000073,-303.0464999999998,-821,-34,-34,424.15,17.289000000000122,-6232.968999999978
2015-05-06,0.41542254845999815,14.864992935679993,577925.6517748,560891.400806,1148649.9293568002,-403,16,16,126.559998,3.7359984000000623,302.47448460000163,-963,-31,-31,81.03,5.704000000000098,685.4660000000075,-109,19,19,531.24,10.782499999999482,698.0774999999916,-273,-8,-8,172.9,1.7079999999999018,824.0420000000004,-787,1,1,421.43,0.42450000000000043,1644.1654999999803
2015-05-05,0.2855341953600003,14.449570387219996,563233.7901572,573712.801257,1144495.7038722,-419,-9,-9,128.149994,1.9395053999999106,1208.2079535999967,-932,-43,-43,81.24,6.020000000000269,-1311.2800000000088,-128,12,12,538.21,6.606000000000404,1301.6740000000011,-265,-23,-23,173.51,5.289999999999896,219.9799999999963,-788,-32,-32,422.85,14.960000000000218,1436.7600000000177
2015-05-04,-0.032831909920001255,14.164036191859996,577284.9606886002,560892.87877,1141640.3619185998,-410,32,32,129.5,10.928003199999875,73.9719008,-889,-22,-22,79.6,3.388000000000045,245.9720000000009,-140,21,21,538.53,9.911999999999102,-426.3419999999984,-242,-11,-11,174.47,1.9690000000000851,-65.7690000000027,-756,11,11,424.8,6.402000000000305,-156.15200000001235
2015-05-01,-0.31517613015500096,14.196868101779998,565539.0214598001,577052.718674,1141968.6810177998,-442,-3,-3,126.099998,0.908999549999993,-1677.6568015499981,-867,-70,-70,79.86,13.019999999999897,-57.17999999999847,-161,12,12,538.43,9.32400000000025,-112.56399999999049,-231,-22,-22,173.2,6.57800000000027,-514.3379999999993,-767,-35,-35,423.82,25.392499999999586,-790.0225000000233
2015-04-30,1.048877318895002,14.512044231934997,572588.78407535,555804.7408779999,1145120.4423193499,-439,17,17,128.639999,4.4964940500001775,1527.6121889499948,-797,-23,-23,80.24,3.932999999999953,717.4269999999972,-173,14,14,547.87,6.146000000000777,2041.8140000000012,-209,-15,-15,173.77,3.2475000000000307,637.2925000000029,-732,5,5,427.11,2.552500000000066,5564.627500000023
2015-04-29,0.14718091310999862,13.463166913039997,563647.3350263999,573854.429544,1134631.6691304,-456,-13,-13,130.16000400000001,4.530490899999893,865.7891311000086,-774,-51,-51,80.07,8.517000000000372,-4.1669999999997245,-187,9,9,550.47,3.4425000000002455,885.6474999999821,-194,-19,-19,173.4,6.3364999999998535,-109.33650000000304,-737,-38,-38,426.75,24.62400000000007,-166.12400000000167
2015-04-28,0.7432538538300009,13.315985999929998,562289.9629113,555041.1691139999,1133159.8599993,-443,14,14,134.46000700000002,2.7860076999999936,897.742038299993,-723,-12,-12,80.59,2.1360000000000356,305.3940000000049,-196,4,4,554.64,2.950000000000182,331.2100000000106,-175,-19,-19,170.83,3.030499999999728,-559.380499999999,-699,-13,-13,438.51,7.526999999999805,6457.572999999999
2015-04-27,0.4392706793250003,12.572732146099998,559653.6605469999,556679.657258,1125727.321461,-457,15,15,132.309998,2.5500067500001364,-1116.087706749995,-711,-13,-13,80.29,2.1449999999999703,-777.4850000000059,-200,6,6,563.39,4.766999999999689,1943.2529999999883,-156,-12,-12,170.89,2.4660000000000766,-137.34599999999847,-686,-3,-3,443.86,2.3475000000000135,4480.372500000014
2015-04-24,-4.69635555554,12.133461466774998,566326.88947575,562025.599528,1121334.61466775,-472,12,12,130.490005,2.567999399999917,-300.3285554000052,-698,-12,-12,80.17,2.0280000000000316,71.37200000000588,-206,20,20,566.1,12.730000000000928,-4115.089999999989,-144,-16,-16,170.23,7.016000000000167,59.06400000000067,-683,102,102,439.0,39.422999999998936,-42678.57300000001
2015-04-23,-0.3250469238749998,16.829817022314995,604455.63635115,569105.969032,1168298.17022315,-484,37,37,128.300003,8.417490749999939,-504.7792387500024,-686,0,0,79.66,0.0,-137.20000000000195,-226,30,30,541.0,16.99499999999989,-1792.8349999999964,-128,-6,-6,165.23,1.532999999999936,-626.9529999999995,-785,48,48,390.21,19.872000000001027,-188.70199999999772
2015-04-22,-0.09827395370999956,17.154863946189998,567149.0389408998,604618.1173950001,1171548.6394618999,-521,-38,-38,126.989998,6.706998099999954,-894.5725370999937,-686,-97,-97,80.21,17.84800000000031,264.2419999999993,-256,-1,-1,534.4,0.3854999999999563,-1379.7954999999965,-122,-19,-19,164.39,5.063499999999715,-136.79350000000258,-833,-61,-61,391.91,29.88999999999917,1164.1799999999982
2015-04-21,-0.015003270415002453,17.253137899899997,604099.6351349998,563524.961932,1172531.378999,-483,39,39,128.100006,9.652494150000104,304.11429584999894,-589,-5,-5,81.23,0.9800000000000182,588.87,-255,40,40,537.51,27.18000000000211,247.16999999998995,-103,-8,-8,166.07,2.695999999999958,192.2840000000006,-772,73,73,391.31,61.831000000001026,-1482.471000000014
2015-04-20,-1.6658718956000003,17.268141170314998,582207.6006591498,616804.488956,1172681.4117031498,-522,-30,-30,125.57,5.5200000000000955,-1468.6189559999998,-584,-54,-54,81.79,11.960999999999865,340.1590000000022,-295,6,6,525.6,3.2490000000001147,-3354.899000000013,-95,-8,-8,162.1,1.531999999999971,-511.6420000000008,-845,-51,-51,378.55,28.45800000000137,-11663.71799999999
2015-04-17,1.1613219452950012,18.934013065915003,601781.3477071499,574563.48,1189340.13065915,-492,13,13,125.550003,1.9434980500000478,704.7554529499962,-530,14,14,79.78,5.278000000000015,-718.9379999999996,-301,25,25,528.66,9.974999999999454,3053.2750000000005,-87,-9,-9,161.75,1.5480000000000245,200.0520000000007,-794,17,17,382.63,5.014999999999884,8374.075000000015
2015-04-16,-0.9206456989750017,17.772691120619996,581394.7612061999,607214.98899,1177726.9112061998,-505,-21,-21,126.279999,3.2759947499999584,294.2745102500057,-544,39,39,76.0,6.513000000000284,-7050.913000000003,-326,1,1,529.9,0.6755000000000336,-412.06549999999413,-78,-12,-12,163.31,2.6759999999998856,65.4840000000002,-811,-41,-41,383.69,12.58699999999974,-2103.237000000025
2015-04-15,0.050336542240002335,18.693336819594997,606051.5938399497,581185.2695160001,1186933.3681959498,-484,16,16,126.410004,2.703997599999957,-236.78207759999984,-583,30,30,68.7,5.579999999999956,259.1299999999993,-327,20,20,528.7,11.480000000000928,-677.4599999999976,-66,-3,-3,162.63,0.5924999999999898,-120.38249999999898,-770,22,22,384.65,9.45999999999965,1278.8600000000206
2015-04-14,0.07783390441999885,18.643000277354997,579255.8042735498,604350.4214999999,1186430.00277355,-500,-26,-26,127.0,5.1480077999998795,273.7495441999979,-613,-1,-1,68.86,0.2115000000000066,-354.701499999999,-347,-14,-14,536.25,6.124999999999682,2999.6549999999916,-63,-5,-5,162.42,0.9099999999999682,4.329999999998989,-792,-42,-42,383.51,14.99400000000021,-2144.694000000001
2015-04-13,-0.13971313897500176,18.565166372934996,606302.4375213499,577358.269052,1185651.6637293496,-474,35,35,128.369995,6.912494749999695,67.13761025000068,-612,86,86,67.24,13.11499999999956,-1967.355000000002,-333,14,14,538.41,4.886000000000331,297.2340000000106,-58,-2,-2,162.37,0.40800000000002684,26.45200000000101,-750,30,30,383.53,11.700000000000614,179.39999999997224
2015-04-10,-0.08535195188999758,18.704879511910004,579867.0071550999,604992.648982,1187048.7951190998,-509,-21,-21,125.949997,4.115997899999902,-291.786018900003,-698,14,14,64.4,2.121000000000061,-1525.3609999999992,-347,-19,-19,542.29,8.036999999999603,287.84299999999394,-56,-1,-1,162.34,0.1875000000000057,-29.30750000000058,-780,-28,-28,384.31,10.668000000000166,705.0920000000331
2015-04-09,-0.18226755021000107,18.790231463799998,611339.7756139999,581194.379024,1187902.314638,-488,42,42,125.849998,7.20300209999989,-486.1830020999968,-712,97,97,63.0,19.060499999999898,170.90949999999842,-328,12,12,541.03,4.482000000000153,274.7180000000138,-55,7,7,161.7,1.589000000000067,-27.489000000000527,-752,54,54,380.66,24.110999999999557,-1754.6310000000256
2015-04-08,-0.8869197941199979,18.972499014009998,586203.5412000999,619004.7489400001,1189724.9901401,-530,-17,-17,125.849998,3.518993199999909,211.06305880000048,-809,6,6,61.2,0.8430000000000093,-2076.142999999996,-340,-22,-22,538.38,9.55900000000106,-1540.2390000000116,-62,-1,-1,161.72,0.21099999999999,13.078999999999946,-806,-37,-37,374.66,13.46800000000037,-5476.957999999971
2015-04-07,0.2427789909999998,19.859418808129995,611081.6301333,582522.401026,1198594.1880813001,-513,38,38,127.639999,9.84200000000023,666.5559099999992,-815,98,98,60.5,19.550999999999906,-166.6110000000031,-318,12,12,538.08,6.5040000000000875,-105.0239999999978,-61,5,5,161.67,1.5250000000000625,-1.5050000000001091,-769,48,48,376.15,30.815999999998713,2034.374
2015-04-06,-0.6760557380000024,19.61663981713,595717.0159673002,621118.258898,1196166.3981713,-551,-15,-15,124.470001,2.5274969999999684,-1133.8063800000034,-913,1,1,58.77,0.13750000000000143,-1077.0974999999999,-330,-18,-18,532.22,8.10000000000041,-473.58000000000544,-66,3,3,159.69,0.8475000000000137,-103.50750000000026,-817,-24,-24,370.1,7.535999999999968,-3972.5660000000157
2015-04-02,-0.021009048500000585,20.292695555130003,608382.9566233001,594585.28,1202926.9555513002,-536,20,20,125.029999,4.020004999999969,-593.1399849999964,-914,46,46,59.07,7.106999999999878,-128.2269999999956,-312,-3,-3,540.85,2.0459999999999807,2186.183999999992,-69,3,3,159.52,0.6345000000000198,-89.28449999999877,-793,13,13,370.5,4.432999999999811,-1585.623000000007
2015-04-01,0.38407630025500433,20.31370460363,591179.0460363001,603283.76,1203137.0460363002,-556,-17,-17,124.82,3.5104974500000994,103.19950255000346,-960,-10,-10,59.64,1.4800000000000182,489.2199999999981,-309,-14,-14,548.6,6.992999999999848,1682.367000000017,-72,-4,-4,160.23,0.7859999999999673,93.1739999999995,-806,-25,-25,372.1,10.237500000000352,1472.8025000000252
2015-03-31,0.5162039296399944,19.929628303374994,606559.8773457501,586805.3700000001,1199296.28303375,-539,26,26,126.089996,5.7200025999999635,1047.2217963999947,-950,55,55,60.11,8.800000000000125,803.4999999999964,-295,3,3,550.0,1.0949999999999591,1193.8449999999918,-68,-3,-3,161.08,0.6525000000000205,142.1374999999992,-781,30,30,373.24,9.854999999999905,1975.3349999999618
2015-03-30,-0.7347189661499954,19.413424373735,591953.4620423502,610941.881695,1194134.24373735,-565,-10,-10,124.050003,1.8949964999999338,-1756.696661499998,-1005,0,0,59.72,0.0,-1125.5999999999974,-298,-14,-14,551.62,6.404999999999427,-1060.1049999999823,-65,-8,-8,161.31,1.46800000000012,-141.73799999999898,-811,-6,-6,371.87,2.5799999999999046,-3263.0499999999774
2015-03-27,0.04046413275999962,20.148143339884996,611596.4333988499,591122.1599999999,1201481.43339885,-555,32,32,124.57,6.847998399999779,532.0408276000004,-1005,52,52,59.33,7.955999999999858,516.3840000000002,-284,-2,-2,553.0,1.0250000000000454,1934.3549999999793,-57,-3,-3,160.79,0.6509999999999707,10.778999999999865,-805,33,33,367.11,12.787500000000751,-2588.917499999984
2015-03-26,0.37800265924499676,20.107679207124992,588937.69854925,609153.728826,1201076.7920712498,-587,-37,-37,122.760002,10.064005550000086,-537.8244075499983,-1057,-70,-70,59.63,15.57500000000016,469.525,-282,-26,-26,557.59,20.17600000000116,966.9040000000042,-54,-6,-6,159.27,1.7639999999999305,-76.4040000000006,-838,-34,-34,369.59,20.774000000000818,2957.8259999999627
2015-03-25,0.9695038263750019,19.729676547879997,599614.2727288,576266.8683499999,1197296.7654788,-550,11,11,126.540001,1.9139972499999858,1820.2387637500021,-987,71,71,62.68,14.128999999999763,2310.2209999999995,-256,-5,-5,570.5,3.8449999999999136,2918.665000000021,-48,-10,-10,163.08,1.9950000000000614,181.2050000000006,-804,39,39,375.17,9.691500000000497,2464.7084999999943
2015-03-24,-0.3622572643499999,18.760172721504997,591985.15497105,601984.031122,1187601.72721505,-561,-10,-10,127.230003,1.6650005000000192,290.25335649999397,-1058,10,10,61.14,1.414999999999992,-2015.9149999999986,-251,-13,-13,562.56,5.54450000000013,-2813.1745000000274,-38,-12,-12,164.79,2.772000000000003,61.08799999999978,-843,-3,-3,373.99,1.3244999999999891,855.1755000000326
2015-03-23,0.29462421525000126,19.122429985854996,597991.24600155,587300.549449,1191224.29985855,-551,1,1,127.120003,0.26199949999999317,-723.2903474999976,-1068,28,28,60.89,4.045999999999982,506.0339999999988,-238,-9,-9,560.43,2.1015000000002373,367.42850000001545,-26,-6,-6,162.77,1.3949999999999592,-47.55499999999987,-840,30,30,378.07,8.17500000000041,2843.6249999999964
2015-03-20,-0.4777950603199999,18.827805770604993,591230.8988100501,597416.421104,1188278.05770605,-552,-8,-8,128.25,1.5399992000000566,887.6588967999996,-1096,31,31,61.34,4.572499999999982,-505.4124999999976,-229,-14,-14,561.65,4.661999999999262,-496.1520000000007,-20,-6,-6,160.95,1.2330000000000383,-55.792999999999985,-870,12,12,376.29,4.151999999999771,-4608.252
2015-03-19,0.2204828055399976,19.305600830924995,601400.0383092503,589216.85,1193056.0083092502,-544,12,12,128.75,2.8740006000001133,521.4465553999978,-1127,67,67,60.46,11.22250000000017,-338.7224999999991,-215,-5,-5,559.39,3.69500000000005,320.4049999999979,-14,-2,-2,159.7,0.690000000000009,-0.9100000000000363,-882,38,38,373.87,21.4509999999995,1702.6089999999797
2015-03-18,-0.6378938499999967,19.085118025384997,598557.00080985,608148.1405559999,1190851.1802538503,-556,0,0,127.0,0.0,-795.0799999999958,-1194,21,21,59.74,3.4755000000000025,-790.4655000000045,-210,-10,-10,552.5,3.899999999999636,-1805.8999999999933,-12,-7,-7,156.85,1.3720000000000256,-36.342000000000056,-920,7,7,369.97,2.400999999999965,-2951.1509999999726
2015-03-17,0.14702262289999965,19.723011875384994,600851.8070858499,599001.730556,1197230.11875385,-556,10,10,125.900002,2.039997000000028,-1173.5822710000043,-1215,-3,-3,59.71,0.5894999999999968,593.0505000000024,-200,-7,-7,551.71,4.4975000000001275,709.902499999992,-5,-11,-11,156.2,2.3594999999999176,-11.439500000000157,-927,15,15,371.11,6.91499999999985,1352.2950000000064
2015-03-16,-0.18643085810000207,19.575989252484995,597422.6242228502,602497.188302,1195759.89252485,-566,15,15,123.879997,3.61500000000008,-777.7255809999984,-1212,1,1,61.55,0.18449999999999847,2849.0955000000017,-193,-16,-16,550.95,12.943999999999141,-1342.5339999999878,6,-3,-3,155.05,0.9179999999999666,18.19200000000013,-942,-3,-3,370.38,1.3964999999999919,-2611.3365000000363
2015-03-13,0.7040618955000006,19.762420110584998,595609.8964578501,592626.237676,1197624.2011058503,-581,24,24,124.400002,6.324005999999963,494.5364549999981,-1213,67,67,63.91,10.85399999999984,1720.9859999999937,-177,-15,-15,553.5,5.932499999999209,1413.5474999999904,9,-16,-16,157.46,3.5600000000000365,-45.179999999999644,-939,9,9,371.52,4.4910000000000085,3456.729000000024
2015-03-12,-1.1045608893800003,19.058358215084997,599891.4127558501,602048.388185,1190583.58215085,-605,-6,-6,122.309998,1.3979988000000447,-1338.027393799998,-1280,102,102,63.35,18.87000000000009,-1564.409999999993,-162,-10,-10,553.51,4.730000000000473,-682.8900000000067,25,-11,-11,156.27,2.8599999999999626,20.809999999999484,-948,7,7,368.82,3.1814999999998124,-7481.091500000004
2015-03-11,0.3907358371299989,20.162919104464994,591659.49984665,593784.628802,1201629.1910446503,-599,-13,-13,124.75,3.5229986999999765,1359.3293713,-1382,19,19,62.24,3.2015000000000047,-1013.7715000000056,-152,-10,-10,555.14,6.059999999999718,577.4000000000065,36,-6,-6,158.57,1.326000000000056,-33.125999999999785,-955,-33,-33,370.61,17.473500000000616,3017.5264999999877
2015-03-10,1.3775754273850012,19.772183267334995,589629.0991573501,579534.651172,1197721.8326733499,-586,-7,-7,126.410004,2.278503149999989,1533.7897738500017,-1401,5,5,63.02,1.0649999999999977,2117.6449999999973,-142,-7,-7,564.25,3.0555000000000065,1930.0245000000045,42,-12,-12,159.6,2.9700000000000957,-141.3300000000006,-922,-6,-6,377.45,1.8149999999999182,8335.62500000001
2015-03-09,0.2685388923699975,18.394607839949995,584729.6689785002,586675.729421,1183946.0783994999,-579,-2,-2,127.959999,0.5109992999999917,-310.45157630000216,-1406,1,1,64.99,0.2045000000000016,1700.9355000000112,-135,-11,-11,566.86,6.5559999999997896,-173.5260000000089,54,-9,-9,158.2,2.4210000000001,117.45900000000034,-916,-23,-23,378.4,11.638000000000137,1350.971999999975
2015-03-06,1.0243997073100015,18.126068947579995,578600.6552458002,574132.978846,1181260.6894758,-577,11,11,128.399994,2.7444988999999453,-134.26092689999916,-1407,51,51,66.64,7.752000000000343,2730.4979999999964,-124,-20,-20,574.88,6.500000000000455,933.1000000000099,63,-24,-24,160.19,4.560000000000082,-197.16000000000074,-893,0,0,385.52,0.0,6911.820000000009
2015-03-05,-0.29831706304499817,17.10166924026999,578759.0224026998,577904.572352,1171016.6924027,-588,19,19,128.580002,3.0779914499999226,1248.5953695499882,-1458,62,62,67.43,11.625000000000352,405.93499999999506,-104,-23,-23,575.02,12.765000000000942,-178.65500000000526,87,-14,-14,159.86,2.688000000000182,156.59200000000186,-893,16,16,385.61,6.168000000000211,-4615.637999999962
2015-03-04,0.3057204769599995,17.399986303314996,576382.5415001502,574366.4257510001,1173999.8630331499,-607,16,16,129.100006,2.744006399999853,499.1607696000183,-1520,46,46,67.53,6.784999999999974,1085.75499999999,-81,-26,-26,571.87,14.130999999999267,-38.28100000000027,101,-22,-22,160.54,4.125000000000125,-177.5150000000017,-909,21,21,385.71,6.825000000000477,1688.084999999988
